time,open,high,low,close,volume,ticker
2018-11-01,77220,77220,73590,75440,1724930,VNM
2018-11-02,75440,78410,75440,78210,1601100,VNM
2018-11-05,77290,77950,75840,76890,841100,VNM
2018-11-06,76890,78410,76230,77690,1599760,VNM
2018-11-07,77690,79530,77690,78870,1339350,VNM
2018-11-08,79730,79860,78870,79210,815890,VNM
2018-11-09,77890,78680,77160,77220,728150,VNM
2018-11-12,76110,77220,75970,77220,596940,VNM
2018-11-13,76040,77090,75770,76570,483810,VNM
2018-11-14,76570,78080,76440,77560,674260,VNM
2018-11-15,77560,77890,75900,77220,556360,VNM
2018-11-16,77220,77560,75900,75900,566540,VNM
2018-11-19,76570,76750,75840,76170,739450,VNM
2018-11-20,76170,76960,76110,76890,715090,VNM
2018-11-21,76570,78680,76370,78680,1113540,VNM
2018-11-22,78680,79390,78680,79280,933880,VNM
2018-11-23,79140,79140,77560,77890,416930,VNM
2018-11-26,78010,81450,77890,81250,1817580,VNM
2018-11-27,82170,84150,81320,83500,1882720,VNM
2018-11-28,83160,85140,83160,84490,1330740,VNM
2018-11-29,84810,84810,83360,83360,970820,VNM
2018-11-30,83160,84810,83160,84490,1417590,VNM
2018-12-03,84490,88450,84490,88190,1282310,VNM
2018-12-04,88450,90090,88190,90090,1001800,VNM
2018-12-05,88780,89240,87200,87780,1107160,VNM
2018-12-06,87120,87650,85740,86930,1089360,VNM
2018-12-07,87200,88840,87200,88380,509830,VNM
2018-12-10,88380,90090,88120,89110,1003810,VNM
2018-12-11,88970,89420,88120,88970,443060,VNM
2018-12-12,88520,89040,87780,88450,782440,VNM
2018-12-13,88450,89770,88450,89110,643110,VNM
2018-12-14,89110,89370,88700,89110,260170,VNM
2018-12-17,89110,89110,88380,88380,1043020,VNM
2018-12-18,86140,87120,86140,86930,811850,VNM
2018-12-19,86530,86790,85140,85210,484090,VNM
2018-12-20,85140,85140,83290,83290,539710,VNM
2018-12-21,82240,82500,80590,80860,1901570,VNM
2018-12-24,81180,83500,81180,82910,459230,VNM
2018-12-25,81970,82310,81180,82240,349610,VNM
2018-12-26,82240,82240,80860,81850,670520,VNM
2018-12-27,82500,83780,81970,81970,772610,VNM
2018-12-28,82500,83300,79850,79850,1013580,VNM
2019-01-02,80850,82500,80520,82500,403570,VNM
2019-01-03,82500,82500,80900,81780,449730,VNM
2019-01-04,81510,83180,80520,83180,498470,VNM
2019-01-07,84970,87170,83510,87170,897430,VNM
2019-01-08,87430,87430,85640,86500,448350,VNM
2019-01-09,86500,88170,85840,87770,636050,VNM
2019-01-10,87770,87820,87100,87640,301700,VNM
2019-01-11,87640,89160,87640,89160,954110,VNM
2019-01-14,88510,89840,88440,89840,611420,VNM
2019-01-15,89840,89960,89160,89770,598510,VNM
2019-01-16,89160,89630,87820,88510,562220,VNM
2019-01-17,88510,88760,87570,87960,514870,VNM
2019-01-18,88510,89770,88510,89160,545600,VNM
2019-01-21,89230,89230,88030,89030,279380,VNM
2019-01-22,89310,89840,88510,89160,399040,VNM
2019-01-23,89770,89840,89030,89490,1028650,VNM
2019-01-24,89840,90150,89370,90150,1077600,VNM
2019-01-25,90490,90700,90230,90430,813810,VNM
2019-01-28,90840,90890,90430,90840,487650,VNM
2019-01-29,91170,91170,90150,90840,371010,VNM
2019-01-30,90890,90890,90150,90150,279280,VNM
2019-01-31,90840,90840,88830,89840,812290,VNM
2019-02-01,90360,90360,88510,89840,731430,VNM
2019-02-11,89840,91760,89770,91170,1357210,VNM
2019-02-12,91820,91960,91170,91820,957440,VNM
2019-02-13,91820,92090,90620,92030,764480,VNM
2019-02-14,92030,93350,91820,92750,1341090,VNM
2019-02-15,93160,93350,92820,93280,910160,VNM
2019-02-18,93420,94810,93350,94490,1082650,VNM
2019-02-19,95160,95340,94740,94880,1974200,VNM
2019-02-20,95160,95490,95020,95160,983460,VNM
2019-02-21,95490,99220,95160,98820,1859260,VNM
2019-02-22,99140,99460,98680,99080,814320,VNM
2019-02-25,99140,101550,98940,100880,1211040,VNM
2019-02-26,99810,101140,96480,97210,806810,VNM
2019-02-27,97350,99810,97350,98280,484610,VNM
2019-02-28,98820,98820,93890,93890,976450,VNM
2019-03-01,95740,95740,94090,94090,868720,VNM
2019-03-04,94140,95740,94140,95090,876760,VNM
2019-03-05,94810,95020,94210,94490,532510,VNM
2019-03-06,94490,95020,92160,93830,711250,VNM
2019-03-07,94020,94490,92820,92950,708000,VNM
2019-03-08,92490,92820,90230,91170,980860,VNM
2019-03-11,90840,92420,90840,91550,423100,VNM
2019-03-12,91820,92820,91820,92490,560360,VNM
2019-03-13,92820,93220,91960,92030,616010,VNM
2019-03-14,92490,92490,90960,91290,920860,VNM
2019-03-15,91290,91820,90840,91170,1254050,VNM
2019-03-18,91820,92230,91490,91820,910690,VNM
2019-03-19,91820,91820,90890,91090,936230,VNM
2019-03-20,90840,92160,89960,92160,1269860,VNM
2019-03-21,92490,93090,90490,90490,885480,VNM
2019-03-22,90490,91170,90150,90840,526570,VNM
2019-03-25,89630,90840,89560,90840,582580,VNM
2019-03-26,90840,91430,90490,90840,684470,VNM
2019-03-27,90960,91290,90700,90840,682000,VNM
2019-03-28,90770,90840,89960,89960,816770,VNM
2019-03-29,89960,90840,89700,89700,1357400,VNM
2019-04-01,90150,92230,89840,92230,796720,VNM
2019-04-02,93090,93090,91360,92490,1233340,VNM
2019-04-03,92490,92490,91550,92160,683970,VNM
2019-04-04,91820,93030,91820,91820,469730,VNM
2019-04-05,91820,91820,90700,90700,1017700,VNM
2019-04-08,91430,91630,90840,91290,546190,VNM
2019-04-09,91760,91760,89840,90090,1148040,VNM
2019-04-10,89840,90840,89840,90020,873110,VNM
2019-04-11,90020,90620,90020,90230,383850,VNM
2019-04-12,90230,90560,89770,90290,684520,VNM
2019-04-16,89840,90770,89840,90490,514140,VNM
2019-04-17,90770,91090,89770,89840,864260,VNM
2019-04-18,89840,90150,89770,89960,601240,VNM
2019-04-19,90150,90230,88170,88510,599290,VNM
2019-04-22,87170,87820,85970,86230,1417290,VNM
2019-04-23,85240,86170,84310,84510,974950,VNM
2019-04-24,85040,86170,84760,86170,482490,VNM
2019-04-25,86230,86290,85370,86170,414330,VNM
2019-04-26,86360,86710,86040,86360,565240,VNM
2019-05-02,86500,87240,86290,86500,736990,VNM
2019-05-03,87170,87170,86440,87170,486390,VNM
2019-05-06,86710,86710,85170,85900,368910,VNM
2019-05-07,86440,86500,85970,86170,723470,VNM
2019-05-08,85240,85900,85170,85170,628830,VNM
2019-05-09,85510,85900,85170,85300,287680,VNM
2019-05-10,85510,86570,85510,86570,366690,VNM
2019-05-13,86360,89100,86360,89100,974030,VNM
2019-05-14,87960,90770,87960,90150,1097910,VNM
2019-05-15,90150,90770,89420,90230,355850,VNM
2019-05-16,90020,90770,89840,90770,702130,VNM
2019-05-17,90840,90840,90150,90230,435380,VNM
2019-05-20,89840,91550,89630,91490,450900,VNM
2019-05-21,91170,91170,88830,88830,762310,VNM
2019-05-22,87900,89840,87770,87900,619370,VNM
2019-05-23,87290,88510,87290,87900,429290,VNM
2019-05-24,87170,88830,86760,86830,765150,VNM
2019-05-27,87170,89160,86440,89160,320060,VNM
2019-05-28,89160,89490,87640,87820,608790,VNM
2019-05-29,88100,88960,87700,88440,271730,VNM
2019-05-30,88370,88510,87500,87500,542710,VNM
2019-05-31,87430,87700,86170,86170,711390,VNM
2019-06-03,86170,86570,84590,85170,717990,VNM
2019-06-04,85510,85840,85170,85580,472650,VNM
2019-06-05,86580,86990,85500,85850,358780,VNM
2019-06-06,85850,86040,84750,85160,548650,VNM
2019-06-07,85030,85770,85030,85240,362030,VNM
2019-06-10,85500,86040,84750,85440,561260,VNM
2019-06-11,85500,85500,84430,84500,565400,VNM
2019-06-12,84290,84690,84220,84290,699880,VNM
2019-06-13,84290,84290,82670,82950,1125310,VNM
2019-06-14,82810,83610,82740,83280,665880,VNM
2019-06-17,83280,83340,82670,83280,632730,VNM
2019-06-18,82810,83280,82810,82810,1039070,VNM
2019-06-19,83080,83280,82810,83080,929690,VNM
2019-06-20,83150,83150,82890,83020,1010200,VNM
2019-06-21,84500,84500,83020,84500,2613920,VNM
2019-06-24,84750,84750,82890,82890,615090,VNM
2019-06-25,82890,83610,82890,83080,704890,VNM
2019-06-26,82890,83410,82810,83150,497730,VNM
2019-06-27,83150,83340,82740,82890,802160,VNM
2019-06-28,82810,82950,81800,82810,919970,VNM
2019-07-01,82810,84220,82810,84150,991440,VNM
2019-07-02,84150,84890,83890,84220,716810,VNM
2019-07-03,84290,85030,84020,84820,657870,VNM
2019-07-04,84970,85240,84890,84970,613870,VNM
2019-07-05,84970,85240,84630,84970,520290,VNM
2019-07-08,84630,84630,83490,83610,969080,VNM
2019-07-09,83610,84150,83220,84150,951440,VNM
2019-07-10,84150,84500,84020,84150,420940,VNM
2019-07-11,84500,84500,84150,84290,277200,VNM
2019-07-12,84290,84370,83490,83490,370730,VNM
2019-07-15,84290,83490,82950,82950,703320,VNM
2019-07-16,83340,83610,83150,83490,512540,VNM
2019-07-17,83490,84750,83410,84430,965170,VNM
2019-07-18,84150,84430,83820,83890,707720,VNM
2019-07-19,84150,85580,83890,85440,1381230,VNM
2019-07-22,85160,85160,84500,84500,721980,VNM
2019-07-23,84500,84570,84020,84430,764550,VNM
2019-07-24,84820,85440,84290,84570,593800,VNM
2019-07-25,84150,84500,84150,84220,686030,VNM
2019-07-26,84370,84750,83820,83820,526110,VNM
2019-07-29,83540,83760,82810,83150,1095840,VNM
2019-07-30,84150,84570,83150,83150,921500,VNM
2019-07-31,83150,83490,82740,82950,816150,VNM
2019-08-01,83150,83820,82950,83610,502790,VNM
2019-08-02,83150,83610,83020,83490,471510,VNM
2019-08-05,83150,83760,82130,82130,882750,VNM
2019-08-06,81460,81460,80260,80910,938500,VNM
2019-08-07,81460,82000,80910,81460,731780,VNM
2019-08-08,81460,81870,80910,81410,570640,VNM
2019-08-09,81410,81940,81330,81460,726150,VNM
2019-08-12,81460,81460,81060,81190,442330,VNM
2019-08-13,80800,80910,79430,79430,1178780,VNM
2019-08-14,80260,80720,79920,79920,677360,VNM
2019-08-15,78980,82130,78980,82130,673120,VNM
2019-08-16,81460,84630,81130,83540,1074270,VNM
2019-08-19,83820,84290,83760,84090,758210,VNM
2019-08-20,84090,84090,83540,83760,787020,VNM
2019-08-21,83490,83680,83150,83410,580860,VNM
2019-08-22,83410,83680,83340,83490,525610,VNM
2019-08-23,83540,83610,82810,82810,621830,VNM
2019-08-26,82130,82280,80910,81130,839870,VNM
2019-08-27,81800,82000,80110,80110,943130,VNM
2019-08-28,80800,80860,80260,80380,521700,VNM
2019-08-29,80800,82810,80650,82810,561530,VNM
2019-08-30,80800,83610,82610,82810,797090,VNM
2019-09-03,82810,83680,82810,83490,744840,VNM
2019-09-04,82810,83490,82540,83340,405800,VNM
2019-09-05,83610,83610,82130,82130,587180,VNM
2019-09-06,82130,82890,82130,82670,315980,VNM
2019-09-09,82810,83820,82470,83820,498850,VNM
2019-09-10,83680,83680,83020,83280,647890,VNM
2019-09-11,83340,83490,82200,82200,401410,VNM
2019-09-12,82470,83020,81740,82130,600870,VNM
2019-09-13,82280,82470,81800,82200,503530,VNM
2019-09-16,83160,83160,82200,83160,604710,VNM
2019-09-17,83160,84180,82610,83850,482570,VNM
2019-09-18,83510,84800,83290,84670,972940,VNM
2019-09-19,84540,84800,83850,84620,725700,VNM
2019-09-20,84670,84670,83560,83560,1623350,VNM
2019-09-23,84180,85630,83980,85220,1560140,VNM
2019-09-24,85220,87330,85080,86860,1340450,VNM
2019-09-25,86450,86860,85900,86510,617630,VNM
2019-09-26,87000,89050,86590,88980,1613560,VNM
2019-09-27,88980,89730,88570,89050,1183530,VNM
2019-09-30,89050,89450,88570,88780,885490,VNM
2019-10-01,88630,88780,87400,87620,1207380,VNM
2019-10-02,87270,87470,86370,86930,2070220,VNM
2019-10-03,86230,88300,85900,88300,825310,VNM
2019-10-04,88370,89600,87940,88020,641540,VNM
2019-10-07,87880,88980,87750,88370,833680,VNM
2019-10-08,88020,88510,88020,88300,537440,VNM
2019-10-09,88160,88160,86790,86930,663150,VNM
2019-10-10,86730,87940,86730,86930,442150,VNM
2019-10-11,86930,87620,86860,87620,631310,VNM
2019-10-14,88300,88300,87540,88020,586040,VNM
2019-10-15,87940,88630,87400,87810,1165130,VNM
2019-10-16,87810,89600,87810,89260,1321580,VNM
2019-10-17,89260,90620,89120,89670,1409580,VNM
2019-10-18,90000,91030,90000,90690,1116920,VNM
2019-10-21,90690,92740,90280,91450,2006630,VNM
2019-10-22,91710,92000,90560,90690,1398920,VNM
2019-10-23,90690,90840,89810,90560,847820,VNM
2019-10-24,90480,91300,90480,90770,520890,VNM
2019-10-25,90770,92060,90690,92060,816560,VNM
2019-10-28,92060,92660,91450,91580,558360,VNM
2019-10-29,91500,92350,91450,91780,520280,VNM
2019-10-30,92000,92270,89670,90350,1301690,VNM
2019-10-31,90350,90350,88160,88980,2550480,VNM
2019-11-01,89120,91030,89120,90620,969370,VNM
2019-11-04,91030,91030,89390,89880,1407970,VNM
2019-11-05,89880,89880,88440,88440,1876790,VNM
2019-11-06,88300,89320,87940,89050,1184100,VNM
2019-11-07,88630,88840,88090,88370,866170,VNM
2019-11-08,88370,89190,88230,88440,1193130,VNM
2019-11-11,88440,89120,88300,88510,645500,VNM
2019-11-12,88510,88510,87130,87270,1934480,VNM
2019-11-13,87270,87270,85840,85900,1956940,VNM
2019-11-14,86230,86510,85960,86170,695470,VNM
2019-11-15,86230,86230,82130,84180,2384360,VNM
2019-11-18,84180,84470,82400,82680,1671470,VNM
2019-11-19,82400,85140,82400,85140,1078610,VNM
2019-11-20,85220,85430,84400,84870,1150700,VNM
2019-11-21,84540,84720,83290,83510,1395000,VNM
2019-11-22,83160,84330,83030,83160,719680,VNM
2019-11-25,83640,84400,82540,84110,680740,VNM
2019-11-26,84110,84870,83980,84180,971390,VNM
2019-11-27,84670,84670,83560,83560,366920,VNM
2019-11-28,83560,83710,82400,83560,1107720,VNM
2019-11-29,83510,83780,82960,83160,549840,VNM
2019-12-02,83160,83160,80960,80960,1489150,VNM
2019-12-03,80630,80630,79460,79680,1422610,VNM
2019-12-04,79680,81320,79680,81320,693700,VNM
2019-12-05,81940,81940,80630,80630,694150,VNM
2019-12-06,80700,80700,79600,79600,937120,VNM
2019-12-09,79600,80890,79600,80830,766050,VNM
2019-12-10,80830,81250,80420,80890,850090,VNM
2019-12-11,80570,81170,80290,81170,793940,VNM
2019-12-12,81460,81790,81390,81590,701380,VNM
2019-12-13,81660,82060,80770,80770,564680,VNM
2019-12-16,81110,81320,80570,81250,751280,VNM
2019-12-17,81320,81320,80150,80150,829630,VNM
2019-12-18,80360,81460,80290,81170,1400340,VNM
2019-12-19,81170,82130,81170,81940,1582510,VNM
2019-12-20,82130,82340,81790,82130,1822570,VNM
2019-12-23,82130,82130,80770,80770,786100,VNM
2019-12-24,80770,81320,80770,81170,577000,VNM
2019-12-25,81790,81790,80570,80770,541190,VNM
2019-12-26,81320,81460,80770,80770,345150,VNM
2019-12-27,80770,81800,80070,81590,383460,VNM
2019-12-30,81320,81460,80420,80420,672140,VNM
2019-12-31,82140,82140,80360,80420,387640,VNM
2020-01-02,80770,81590,80420,81400,352700,VNM
2020-01-03,81590,82140,81590,81660,625390,VNM
2020-01-06,81460,81590,80630,81040,495910,VNM
2020-01-07,81110,82000,81110,81800,459520,VNM
2020-01-08,81800,82000,81110,82000,837710,VNM
2020-01-09,82140,82480,81740,81880,624130,VNM
2020-01-10,81880,82290,81740,82070,596280,VNM
2020-01-13,82140,82140,81040,81040,412880,VNM
2020-01-14,81040,81530,80840,81320,335180,VNM
2020-01-15,81320,81400,80890,81320,681740,VNM
2020-01-16,81320,81800,80890,81590,545090,VNM
2020-01-17,81590,81880,81320,81880,375030,VNM
2020-01-20,82140,82290,81740,82140,493600,VNM
2020-01-21,82140,84140,81880,83520,853940,VNM
2020-01-22,83520,84140,83520,83740,794440,VNM
2020-01-30,82140,82700,80220,80500,1533720,VNM
2020-01-31,80360,80500,74900,74900,1915820,VNM
2020-02-03,70060,76280,69730,74760,2289150,VNM
2020-02-04,75860,75940,71860,72480,1869040,VNM
2020-02-05,73460,74350,71310,73590,1545750,VNM
2020-02-06,74200,74980,73100,74200,2137020,VNM
2020-02-07,74350,76280,74280,76080,1523380,VNM
2020-02-10,75250,75520,74060,75250,910510,VNM
2020-02-11,75250,75250,73860,73990,885960,VNM
2020-02-12,74550,74550,73990,73990,838170,VNM
2020-02-13,73990,74200,73590,73800,713560,VNM
2020-02-14,73990,74130,73590,73590,708080,VNM
2020-02-17,73730,74280,73730,74200,623350,VNM
2020-02-18,74420,74420,72680,72830,1078500,VNM
2020-02-19,72480,73660,72480,73460,794470,VNM
2020-02-20,73860,74200,73380,73460,624620,VNM
2020-02-21,74200,75520,74200,74900,1484500,VNM
2020-02-24,73860,74420,73170,73460,954600,VNM
2020-02-25,73380,74900,73170,74550,1200220,VNM
2020-02-26,73660,73660,72480,72480,1346630,VNM
2020-02-27,72480,74130,71650,74130,863890,VNM
2020-02-28,72680,73240,71110,72140,1437350,VNM
2020-03-02,72140,72830,71650,72140,909240,VNM
2020-03-03,72830,73310,72210,72680,741380,VNM
2020-03-04,72680,73170,72140,72340,612800,VNM
2020-03-05,72480,73100,72140,72140,438020,VNM
2020-03-06,72140,72340,71510,71930,664920,VNM
2020-03-09,69040,70760,66960,66960,2356790,VNM
2020-03-10,66260,70270,66260,70210,1761300,VNM
2020-03-11,70410,72480,68480,70130,2292410,VNM
2020-03-12,67100,70060,66960,69660,2431600,VNM
2020-03-13,65720,69440,65720,68420,2159130,VNM
2020-03-16,68420,68480,66610,66960,1087080,VNM
2020-03-17,66260,66550,65570,66260,1788240,VNM
2020-03-18,66410,67520,65570,65570,1322150,VNM
2020-03-19,64200,64890,61440,61440,2774560,VNM
2020-03-20,61440,63030,61440,62130,2316660,VNM
2020-03-23,61500,61500,57780,57780,2187710,VNM
2020-03-24,57780,60950,57780,59430,1739530,VNM
2020-03-25,62540,63570,62200,63500,2993020,VNM
2020-03-26,63720,65570,61300,64890,2556450,VNM
2020-03-27,64200,65790,63500,64959,2755950,VNM
2020-03-30,62130,63850,61440,62960,1559900,VNM
2020-03-31,63850,64480,62130,62830,1293290,VNM
2020-04-01,62830,64890,62830,64890,1155730,VNM
2020-04-03,65239,65930,64890,65570,1934430,VNM
2020-04-06,66610,66690,65570,66410,1840550,VNM
2020-04-07,66610,68350,66120,68000,2273090,VNM
2020-04-08,67640,68350,66610,68350,904920,VNM
2020-04-09,68960,69660,68480,69100,1220550,VNM
2020-04-10,69040,69040,67710,68750,1111470,VNM
2020-04-13,68750,68890,67860,68420,1127670,VNM
2020-04-14,68690,68810,68140,68350,1059560,VNM
2020-04-15,68810,68810,68480,68480,886130,VNM
2020-04-16,68550,68690,68270,68550,1155660,VNM
2020-04-17,69040,69100,68350,68550,1767310,VNM
2020-04-20,69040,69870,69040,69040,1471680,VNM
2020-04-21,69040,69040,66120,66830,2129360,VNM
2020-04-22,66340,67370,66120,67300,1085950,VNM
2020-04-23,68070,68070,66190,66340,1443180,VNM
2020-04-24,68550,70960,67300,70960,3624460,VNM
2020-04-27,73510,73510,70960,70960,1950560,VNM
2020-04-28,70960,71110,68810,69370,1401520,VNM
2020-04-29,68350,68960,68350,68350,1769090,VNM
2020-05-04,66960,68350,66960,67370,1235970,VNM
2020-05-05,68200,69660,67640,69370,1163800,VNM
2020-05-06,69520,70060,68810,70060,1105020,VNM
2020-05-07,70130,71650,70060,71380,1583260,VNM
2020-05-08,72140,74280,71790,72480,3184170,VNM
2020-05-11,74900,74900,72290,74900,1792200,VNM
2020-05-12,74900,78980,74130,78620,2944650,VNM
2020-05-13,78150,79380,75940,78490,2507730,VNM
2020-05-14,77720,78620,77670,78000,1397750,VNM
2020-05-15,78000,78350,75520,76490,2320230,VNM
2020-05-18,76490,77180,75250,76690,898370,VNM
2020-05-19,78550,78980,77530,77720,1432400,VNM
2020-05-20,77670,78980,77670,78700,1199680,VNM
2020-05-21,78700,79380,78350,79380,1582090,VNM
2020-05-22,78980,79260,78350,78980,1083060,VNM
2020-05-25,79050,81180,78770,81180,1581860,VNM
2020-05-26,81460,81460,79520,81180,983170,VNM
2020-05-27,81250,81320,79380,79380,1108350,VNM
2020-05-28,79380,80070,79260,79260,1004500,VNM
2020-05-29,78350,79520,78350,79380,1203680,VNM
2020-06-01,79440,80770,79440,80140,1047020,VNM
2020-06-02,80140,80770,79870,80070,891910,VNM
2020-06-03,80220,81530,79800,80500,1322080,VNM
2020-06-04,80770,81400,80770,81320,735420,VNM
2020-06-05,81320,82290,80570,82290,1076470,VNM
2020-06-08,82290,85180,82220,84760,1419750,VNM
2020-06-09,84980,86990,84980,86280,1704320,VNM
2020-06-10,86990,86990,84760,84910,1242180,VNM
2020-06-11,84910,86280,83520,84430,1098260,VNM
2020-06-12,81460,82700,79110,81460,2394330,VNM
2020-06-15,82840,83460,77320,77320,2058870,VNM
2020-06-16,79110,81110,78700,80770,844740,VNM
2020-06-17,80770,80890,79670,79800,513570,VNM
2020-06-18,79800,80500,78770,79520,523160,VNM
2020-06-19,79520,80420,79380,79380,1251600,VNM
2020-06-22,79380,80010,79260,79670,867620,VNM
2020-06-23,80070,80360,79800,80070,1063470,VNM
2020-06-24,80360,81740,80360,80840,750960,VNM
2020-06-25,80420,80420,79590,80360,572770,VNM
2020-06-26,80500,80840,79670,80010,495750,VNM
2020-06-29,79730,79940,77000,78250,1519040,VNM
2020-06-30,79040,79370,78250,78810,797960,VNM
2020-07-01,78810,80430,78330,80220,450020,VNM
2020-07-02,80290,80360,79040,79040,720480,VNM
2020-07-03,79040,79870,78890,79800,729290,VNM
2020-07-06,80070,81550,79940,81470,1319980,VNM
2020-07-07,81470,81900,81130,81130,1024960,VNM
2020-07-08,81130,81130,80780,80780,551310,VNM
2020-07-09,80780,81610,80780,81050,1560410,VNM
2020-07-10,81130,81420,80630,80630,677180,VNM
2020-07-13,80630,80980,79940,80290,943850,VNM
2020-07-14,79870,80580,79660,80580,731170,VNM
2020-07-15,81130,81830,81130,81130,1015000,VNM
2020-07-16,81610,82170,81270,82170,1112460,VNM
2020-07-17,81610,82100,81470,81690,583510,VNM
2020-07-20,81130,81610,80780,80900,474700,VNM
2020-07-21,80900,81340,80150,81130,1618780,VNM
2020-07-22,80710,81130,79800,79800,1051320,VNM
2020-07-23,79870,80150,79370,79870,766500,VNM
2020-07-24,79870,79870,76220,77710,2313270,VNM
2020-07-27,74910,75260,72320,72320,2553780,VNM
2020-07-28,72730,76860,72730,76860,1390810,VNM
2020-07-29,75880,76160,73800,74120,1497450,VNM
2020-07-30,75530,76590,74680,76220,1028620,VNM
2020-07-31,74830,76370,74490,74830,839830,VNM
2020-08-03,75530,76930,75320,76370,860190,VNM
2020-08-04,77630,77840,76860,77840,765170,VNM
2020-08-05,77970,79440,76930,78400,888080,VNM
2020-08-06,78480,81130,78400,80290,1360570,VNM
2020-08-07,80430,81130,80290,80780,1148200,VNM
2020-08-10,81130,81470,80070,80070,1412680,VNM
2020-08-11,80360,80430,79730,80070,852250,VNM
2020-08-12,80070,81050,80070,80850,1451960,VNM
2020-08-13,81130,81550,81050,81420,1238980,VNM
2020-08-14,81550,82520,81270,81610,1623690,VNM
2020-08-17,81830,82450,80630,81830,906890,VNM
2020-08-18,81830,82100,80850,80850,604570,VNM
2020-08-19,81130,81130,80360,80630,981840,VNM
2020-08-20,80630,80980,80150,80580,1254280,VNM
2020-08-21,80780,81130,80500,80850,884990,VNM
2020-08-24,81470,82250,81130,81470,1526860,VNM
2020-08-25,81830,82450,81690,82030,1693030,VNM
2020-08-26,82520,82660,81750,81900,1922780,VNM
2020-08-27,82170,82450,81830,81960,799570,VNM
2020-08-28,82380,83920,81960,83430,1341270,VNM
2020-08-31,84120,84630,83560,84630,1634090,VNM
2020-09-01,84630,86170,84070,86170,1448060,VNM
2020-09-03,86370,87280,86370,87220,2016680,VNM
2020-09-04,86510,87410,86100,87410,1711980,VNM
2020-09-07,87410,89800,87340,88120,2178380,VNM
2020-09-08,88050,89100,86660,86860,1809570,VNM
2020-09-09,85670,86660,84980,86580,1621920,VNM
2020-09-10,87410,87700,87000,87220,848330,VNM
2020-09-11,86860,87220,86370,86580,956670,VNM
2020-09-14,87000,87410,86730,86860,1194170,VNM
2020-09-15,86860,87340,86730,87280,882030,VNM
2020-09-16,87410,87410,86660,86860,724510,VNM
2020-09-17,86730,87970,86730,87070,1376570,VNM
2020-09-18,87140,88400,86860,88400,1224030,VNM
2020-09-21,88400,91060,88400,90980,2614310,VNM
2020-09-22,90980,91060,89880,90640,1244610,VNM
2020-09-23,90860,91060,90290,90350,1042800,VNM
2020-09-24,89660,90140,89030,89030,1506610,VNM
2020-09-25,89380,89510,89170,89320,1011140,VNM
2020-09-28,89510,89940,89030,89730,2169790,VNM
2020-09-29,93740,95950,92040,93060,5191680,VNM
2020-09-30,93740,94930,92460,92790,1432380,VNM
2020-10-01,92880,93220,91950,93140,1702500,VNM
2020-10-02,93300,93830,90920,92040,2864220,VNM
2020-10-05,92040,92880,91180,91440,1427600,VNM
2020-10-06,91440,92040,90760,91180,2044710,VNM
2020-10-07,91000,92040,90760,92040,2153700,VNM
2020-10-08,91950,91950,91000,91090,1325810,VNM
2020-10-09,91180,91270,90850,90920,980970,VNM
2020-10-12,91000,91860,90850,91180,1209250,VNM
2020-10-13,91180,92040,91090,91270,858550,VNM
2020-10-14,91270,91760,91000,91510,1299160,VNM
2020-10-15,91860,91950,91180,91600,1854560,VNM
2020-10-16,91600,92040,91090,91510,1637740,VNM
2020-10-19,91510,92290,91510,91760,1617740,VNM
2020-10-20,91440,91680,90320,90490,2150990,VNM
2020-10-21,90760,91090,90320,90670,805550,VNM
2020-10-22,91000,91000,89560,90920,2422540,VNM
2020-10-23,91600,93740,91270,93740,2946790,VNM
2020-10-26,94590,95860,93740,94150,2313520,VNM
2020-10-27,93740,94590,92960,93390,1721090,VNM
2020-10-28,92880,92880,90760,91510,2609180,VNM
2020-10-29,90760,91350,89980,91090,1723240,VNM
2020-10-30,91180,92040,89730,92040,2683620,VNM
2020-11-02,91180,92040,91180,91680,867340,VNM
2020-11-03,91680,92040,91180,91760,870230,VNM
2020-11-04,92040,93220,91510,92040,1342780,VNM
2020-11-05,92040,93220,92040,92700,1891270,VNM
2020-11-06,93060,93220,92040,92700,1011020,VNM
2020-11-09,92880,93220,92460,92700,1066640,VNM
2020-11-10,92960,93060,91600,91600,2297200,VNM
2020-11-11,91950,91950,90320,91600,2429710,VNM
2020-11-12,91600,91600,90920,91180,1074590,VNM
2020-11-13,91180,91510,91180,91510,1089500,VNM
2020-11-16,91600,92620,91180,91270,2571160,VNM
2020-11-17,91350,91760,91180,91680,1648330,VNM
2020-11-18,92040,93300,91860,93220,3396750,VNM
2020-11-19,93220,93480,92880,93480,3140680,VNM
2020-11-20,93650,95010,92960,94500,2801420,VNM
2020-11-23,94590,94840,93560,94240,2104330,VNM
